117,実績算出・分析画面,月次レポート,原価率,L1,A,画面間,計算項目,演算×外部連携,演算結果とPOS売上の組合せ,原価÷売上×100,月次レポート.原価金額 ÷ 当月実績.売上税抜 × 100,月次レポート.原価金額,z_totals.sales_excluded,-,-,"月次レポート.原価金額, 当月実績.売上税抜","当月実績.原価率, 仕入先分析.原価率, 感度分析.原価率",z_totals.sales_excluded → 月次レポート.原価金額 → 月次レポート.原価率,演算検証済,インプット元: 月次レポート.原価金額,-,-,実績算出・分析画面,実績算出・分析,実績値の算出と予実対比の分析表示。定義元かつ分析表示。
118,実績算出・分析画面,月次レポート,売上税抜,L0,S,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,SUM月間,SUM(ZTOTAL.sales_excluded) GROUP BY year_month,-,head_office_connected_service_sales_logs.sales_excluded,ZTOTAL.sales_excluded,POS売上（日別集計）,[外部]ZTOTAL.sales_excluded,商品別売上分析.売上(税抜),ZTOTAL.sales_excluded → head_office_connected_service_sales_logs.sales_excluded → 月次レポート.売上(税抜),スキーマ検証済,-,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。
119,実績算出・分析画面,月次レポート,売上税抜,L0,S,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,SUM月間,SUM(ZTOTAL.sales_excluded) GROUP BY year_month,-,head_office_connected_service_sales_logs.sales_excluded,ZTOTAL.sales_excluded,POS売上（日別集計）,[外部]ZTOTAL.sales_excluded,-,ZTOTAL.sales_excluded → head_office_connected_service_sales_logs.sales_excluded → 月次レポート.売上(税抜),スキーマ検証済,-,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。
120,実績算出・分析画面,月次レポート,対象前月在庫,L3,C,-,計算項目,棚卸入力参照,棚卸入力で登録した在庫データを参照,マスタ参照,shop_inventories.amount WHERE year_month = target_month - 1,-,shop_inventories.amount（棚卸入力）,-,-,-,"月次レポート.原価(金額), 月次レポート.原価金額",shop_inventories.amount（棚卸入力） → 月次レポート.対象前月在庫,AI推測,棚卸マスタから前月末在庫を取得と推測,棚卸マスタのテーブル構造が不明,棚卸データのスキーマを確認必要,実績算出・分析画面,実績算出・分析,予実対比画面で算出・表示。実績算出と分析表示の両方の役割。
121,実績算出・分析画面,月次レポート,仕入総額,L0,C,-,インフォマート（仕入）,外部連携単独,インフォマート仕入データから単独取得,SUM,SUM(infomart_transactions.total_tax_excluded),-,infomart_transactions.total_tax_excluded,infomart_transactions.total_tax_excluded,インフォマート（仕入）,[外部]infomart_transactions.total_tax_excluded,"月次レポート.原価(金額), 月次レポート.原価金額",infomart_transactions.total_tax_excluded → infomart_transactions.total_tax_excluded → 月次レポート.仕入総額,外部連携検証済,infomart_transactions.total_tax_excluded → infomart_transactions.total_tax_excluded,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。
122,実績算出・分析画面,月次レポート,対象月在庫,L3,C,-,計算項目,棚卸入力参照,棚卸入力で登録した在庫データを参照,マスタ参照,shop_inventories.amount WHERE year_month = target_month,-,shop_inventories.amount（棚卸入力）,-,-,-,"月次レポート.原価(金額), 月次レポート.原価金額",shop_inventories.amount（棚卸入力） → 月次レポート.対象月在庫,AI推測,棚卸マスタから当月末在庫を取得と推測,-,-,実績算出・分析画面,実績算出・分析,予実対比画面で算出・表示。実績算出と分析表示の両方の役割。
123,実績算出・分析画面,月次レポート,年月,L3,C,-,計算項目,費用設定参照,費用設定で設定した経費項目を参照,年月参照,monthly_cost_entries.year_month,-,"monthly_cost_entries.year_month, monthly_costs.value",-,ユーザー入力（費用設定）,-,-,monthly_cost_entries.year_month / monthly_costs.value → 月次レポート.年月,AI推測,費用設定から対象年月を参照,-,-,実績算出・分析画面,実績算出・分析,予実対比画面で算出・表示。実績算出と分析表示の両方の役割。
124,実績算出・分析画面,月次レポート,原価(金額),L4a,C,画面内,計算項目,複数種類混在,棚卸入力とインフォマート仕入の組合せ,前月在庫+仕入-当月在庫,月次レポート.対象前月在庫 + 月次レポート.仕入総額 - 月次レポート.対象月在庫,-,-,-,-,"月次レポート.対象前月在庫, 月次レポート.仕入総額, 月次レポート.対象月在庫",-,月次レポート.原価(金額),AI推測,-,-,-,実績算出・分析画面,実績算出・分析,予実対比画面で算出・表示。実績算出と分析表示の両方の役割。
125,実績算出・分析画面,月次レポート,売上(税込),L0,C,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,SUM月間,SUM(ZTOTAL.sales) GROUP BY year_month,-,z_totals.sales,ZTOTAL.sales,POS売上（日別集計）,[外部]ZTOTAL.sales,-,ZTOTAL.sales → z_totals.sales → 月次レポート.売上(税込),外部連携検証済,ZTOTAL.sales → head_office_connected_service_sales_logs.sales,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。
126,実績算出・分析画面,月次レポート,仕入(税抜),L0,C,-,インフォマート（仕入）,外部連携単独,インフォマート仕入データから単独取得,SUM月間,SUM(infomart_transactions.total_tax_excluded) GROUP BY year_month,-,infomart_transactions.total_tax_excluded,infomart_transactions.total_tax_excluded,インフォマート（仕入）,[外部]infomart_transactions.total_tax_excluded,-,infomart_transactions.total_tax_excluded → infomart_transactions.total_tax_excluded → 月次レポート.仕入(税抜),外部連携検証済,infomart_transactions.total_tax_excluded → infomart_transactions.total_tax_excluded,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。
127,実績算出・分析画面,月次レポート,仕入(税込),L0,C,-,インフォマート（仕入）,外部連携単独,インフォマート仕入データから単独取得,SUM月間,SUM(trade_total.total) GROUP BY year_month,-,infomart_orders.total,trade_total.total,-,[外部]trade_total.total,-,trade_total.total → infomart_orders.total → 月次レポート.仕入(税込),外部連携検証済,trade_total.total → infomart_transactions.total,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。
128,実績算出・分析画面,月次レポート,PA人件費,L0,C,-,KOT（勤怠・人件費）,外部連携単独,KOT/ジョブカン勤怠データから単独取得,SUM月間,SUM(head_office_employee_working_records.daily_cost) GROUP BY year_month,-,head_office_employee_working_records.daily_cost,head_office_employee_working_records.daily_cost,-,[外部]head_office_employee_working_records.daily_cost,-,head_office_employee_working_records.daily_cost → head_office_employee_working_records.daily_cost → 月次レポート.PA人件費,外部連携検証済,データソース: KOT（勤怠・人件費）,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。
129,実績算出・分析画面,日次レポート,売上税込,L0,S,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,日別集計,SUM(ZTOTAL.sales) GROUP BY date,-,z_totals.sales,ZTOTAL.sales,POS売上（日別集計）,[外部]ZTOTAL.sales,支払種別売上分析.売上税込,ZTOTAL.sales → z_totals.sales → 日次レポート.売上税込,外部連携検証済,ZTOTAL.sales → head_office_connected_service_sales_logs.sales,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。
130,実績算出・分析画面,日次レポート,売上税抜,L0,S,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,日別集計,SUM(ZTOTAL.sales_excluded) GROUP BY date,-,head_office_connected_service_sales_logs.sales_excluded,ZTOTAL.sales_excluded,POS売上（日別集計）,[外部]ZTOTAL.sales_excluded,"ABC分析.売上(税抜), 当月実績.売上(税抜), 感度分析.売上(税抜), 曜日別売上分析.売上(税抜)",ZTOTAL.sales_excluded → head_office_connected_service_sales_logs.sales_excluded → 日次レポート.売上(税抜),スキーマ検証済,-,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。
131,実績算出・分析画面,日次レポート,仕入税込,L0,S,-,インフォマート（仕入）,外部連携単独,インフォマート仕入データから単独取得,日別集計,SUM(trade_total.total) GROUP BY date,-,infomart_orders.total,trade_total.total,-,[外部]trade_total.total,-,trade_total.total → infomart_orders.total → 日次レポート.仕入税込,外部連携検証済,trade_total.total → infomart_transactions.total,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。
132,実績算出・分析画面,日次レポート,仕入税抜,L0,A,-,インフォマート（仕入）,外部連携単独,インフォマート仕入データから単独取得,日別集計,SUM(infomart_transactions.total_tax_excluded) GROUP BY date,-,infomart_transactions.total_tax_excluded,infomart_transactions.total_tax_excluded,インフォマート（仕入）,[外部]infomart_transactions.total_tax_excluded,"当月実績.仕入税抜, 仕入先分析.仕入税抜, 感度分析.仕入税抜",infomart_transactions.total_tax_excluded → infomart_transactions.total_tax_excluded → 日次レポート.仕入税抜,外部連携検証済,infomart_transactions.total_tax_excluded → infomart_transactions.total_tax_excluded,-,-,実績算出・分析画面,実績算出,外部連携データから実績値を算出（定義元）。ダッシュボード等へ参照される。
